"newspapers","word","n","total","tf","idf","tf_idf"
"The Spokesman-Review","wet",3,4489,0.000668300289596792,1.09861228866811,0.000734202910671492
"The Spokesman-Review","who's",3,4489,0.000668300289596792,1.09861228866811,0.000734202910671492
"The Spokesman-Review","yacolt",3,4489,0.000668300289596792,1.09861228866811,0.000734202910671492
"Alaska Dispatch News","50",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","annually",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","bank",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","barrow",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","became",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","bridge",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","cabinet",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","chairman",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","challenges",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","charge",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","chukchi",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","climatic",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","climatologist",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","commercial",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","conservatives",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","consistent",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","covering",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","daylight",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","deaths",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","december",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","desertification",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","desire",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","developed",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","diverse",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","dividend",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","donors",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","down",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","earth's",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","ecology",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","encourage",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","established",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","extremes",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","faster",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","fishermen",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","forward",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","ghge",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","gop",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","gov",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","heed",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","helping",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","immediacy",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","indispensable",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","informed",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","innovation",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","interact",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","lawmakers",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","liver",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","living",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","m.d",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","m.p.h",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","maintain",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","markle's",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","medical",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","mental",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","nitrous",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","nonpartisan",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","open",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","outcomes",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","oxide",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","partisan",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","passage",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","planning",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","pollution",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","practice",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","price",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","providers",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","regulatory",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","rural",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","salmon",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","sen",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","serve",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","sharply",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","shifts",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","stroke",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","studies",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","subsistence",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","substantial",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","supporting",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","truth",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","trying",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","uaf's",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","ultimately",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","vapor",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"Alaska Dispatch News","vast",2,3864,0.0005175983436853,1.09861228866811,0.000568639900966931
"LATimes","2008",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","2021",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","acting",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","adopted",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","antonio",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","avert",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","avoiding",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","becoming",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","begun",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","bothered",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","capabilities",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","carpet",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","chose",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","climates",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","collection",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","concerted",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","conspiracy",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","control",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","cooler",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","database",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","decide",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","denialism",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","determination",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","dire",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","disaster",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","dress",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","drier",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","entire",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","farms",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","felt",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","forecast",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","friend",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","frustrating",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","futile",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","generations",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","germany",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","giant",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","given",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","glasgow",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","grow",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","guterres",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","hayhoe",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","impending",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","industrial",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","inevitability",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","inevitable",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","institutional",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","interest",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","irreversible",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","july",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","largely",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","lessons",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","lies",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","losses",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","masks",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","message",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","mining",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","named",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","needed",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","nontactical",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","official",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","operations",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","optimism",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
"LATimes","page",2,4855,0.000411946446961895,1.09861228866811,0.000452569428905504
